artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
mary j. blige,no more drama,326240,False,2001,61,66.97435897435898,83.78378378378379,6,-6.818,0,21.52777777777778,59.79843225083987,7.12e-05,9.191090269636577,65.775950668037,97.914,pop,5.437333333333333
jennifer lopez,love don't cost a thing,221226,False,2001,67,80.61538461538463,84.28428428428428,4,-5.115,0,12.274305555555557,0.34154535274356107,3.54e-06,55.45134818288394,70.40082219938336,97.577,hip hop,3.6871
jamiroquai,little l,295400,False,2001,65,90.05128205128206,72.47247247247248,10,-5.373,0,22.395833333333336,18.812989921612544,0.0116,15.592028135990624,92.90853031860226,121.906,pop,4.923333333333333
case,missing you,284666,False,2001,55,62.76923076923077,57.95795795795795,1,-6.417,0,9.600694444444445,31.914893617021274,0.0,6.518171160609613,73.58684480986639,86.31,hip hop,4.744433333333333
five,let's dance - radio edit,218626,False,2001,47,64.71794871794872,82.18218218218217,4,-7.853,0,15.052083333333336,0.980963045912654,0.000247,34.34935521688159,56.217882836587876,118.007,pop,3.6437666666666666
rui da silva,touch me (radio edit) [feat. cassandra],213133,False,2001,54,47.58974358974359,92.2922922922923,0,-8.399,1,11.07638888888889,13.885778275475925,0.227,6.400937866354045,71.42857142857143,129.078,Dance/Electronic,3.552216666666667
alien ant farm,smooth criminal,209266,False,2001,75,66.97435897435898,96.49649649649649,9,-4.261,0,10.104166666666668,0.3538633818589026,0.00512,16.881594372801874,89.4141829393628,126.928,rock,3.4877666666666665
erick sermon,music (feat. marvin gaye),223133,True,2001,57,92.0,46.64664664664665,10,-9.053,0,35.24305555555556,20.940649496080628,1.35e-06,8.874560375146542,90.85303186022611,100.01,hip hop,3.718883333333333
d12,purple pills,304506,True,2001,68,80.0,63.46346346346346,1,-5.941,1,27.77777777777778,2.2284434490481524,2.98e-05,33.99765533411488,77.4922918807811,125.25,hip hop,5.0751
usher,pop ya collar - radio edit,210813,False,2016,26,91.07692307692308,80.08008008008008,5,-3.944,0,16.423611111111114,10.089585666293392,2.12e-05,26.846424384525207,89.00308324768757,106.957,hip hop,3.51355
madonna,don't tell me,280973,False,2000,53,71.6923076923077,61.86186186186187,7,-7.338,1,10.3125,5.621500559910415,0.000925,10.715123094958969,69.78417266187051,99.965,pop,4.682883333333334
blue,if you come back,207560,False,2001,58,59.692307692307686,70.77077077077077,10,-4.487,1,5.538194444444445,9.204927211646135,0.0,5.4747948417350525,72.04522096608427,78.375,pop,3.4593333333333334
atomic kitten,eternal flame - single version,195506,False,2001,58,59.282051282051285,58.15815815815816,0,-6.867,1,5.520833333333334,7.368421052631578,0.0042,7.901524032825323,41.932168550873584,83.293,pop,3.258433333333333
jagged edge,where the party at (feat. nelly),232573,False,2001,67,61.128205128205124,66.16616616616618,5,-6.239,0,39.236111111111114,34.71444568868981,0.0,9.929660023446658,88.38643371017471,129.491,hip hop,3.876216666666666
afroman,because i got high,197760,True,2001,68,82.25641025641026,34.134134134134136,7,-8.56,1,84.72222222222223,18.924972004479283,0.0,9.17936694021102,87.25590955806783,166.01,hip hop,3.296
s club 7,don't stop movin',233626,False,2001,63,84.3076923076923,67.26726726726727,7,-6.133,1,5.711805555555556,3.1914893617021276,0.0,24.970691676436108,93.52517985611512,117.033,pop,3.8937666666666666
nelly furtado,turn off the light,276106,False,2000,1,60.2051282051282,67.96796796796797,2,-6.26,1,16.09375,9.395296752519597,0.000316,48.41735052754982,66.80369989722507,180.184,hip hop,4.601766666666666
the supermen lovers,starlight - radio edit,234400,False,2001,61,75.7948717948718,67.96796796796797,0,-5.079,1,6.475694444444445,0.04748040313549832,0.0187,45.60375146541618,80.78108941418294,127.487,Dance/Electronic,3.9066666666666663
mis-teeq,all i want - sunship radio edit,207400,False,2004,46,81.53846153846155,91.991991991992,9,-3.07,0,14.496527777777779,41.43337066069429,0.00863,22.157092614302464,98.6639260020555,134.079,pop,3.4566666666666666
jagged edge,promise,246720,False,2000,56,77.02564102564102,56.85685685685685,5,-5.431,0,15.138888888888891,15.22956326987682,0.0,3.376318874560375,66.39260020554984,128.002,hip hop,4.112
s club 7,have you ever,201533,False,2001,60,60.0,70.27027027027026,0,-5.734,1,5.642361111111112,60.246360582306835,0.0,25.32239155920281,52.41521068859198,139.909,pop,3.358883333333333
faith hill,there you'll be,222120,False,2001,60,32.92307692307693,51.151151151151154,8,-7.77,1,5.3125,57.446808510638306,0.0,14.88862837045721,17.471736896197328,128.98,pop,3.702
ronan keating,lovin' each day,212973,False,2000,58,55.487179487179496,89.98998998999,1,-6.261,1,10.989583333333334,1.9932810750279955,2.95e-06,33.52872215709261,85.20041109969168,106.676,pop,3.54955
destiny's child,bootylicious,207906,False,2001,64,86.15384615384615,83.58358358358358,1,-4.386,0,47.743055555555564,0.3146696528555431,1.11e-06,17.819460726846426,65.46762589928058,103.376,pop,3.4651
steps,it's the way you make me feel,197360,False,2000,53,58.76923076923076,66.56656656656656,8,-5.081,1,4.149305555555556,12.094064949608061,2.09e-06,11.137162954279017,35.66289825282631,105.006,pop,3.289333333333333
sunshine anderson,heard it all before,295826,False,2001,56,71.48717948717949,92.5925925925926,3,-4.209,0,37.5,6.875699888017918,0.0,11.137162954279017,69.6813977389517,96.951,pop,4.930433333333333
lenny kravitz,again,231666,False,2000,68,56.41025641025642,80.48048048048048,2,-5.218,1,4.704861111111111,1.6573348264277716,4.33e-05,12.3094958968347,81.08941418293936,79.166,rock,3.8611
daniel bedingfield,gotta get thru this - d'n'd radio edit,162333,False,2002,46,85.74358974358974,76.27627627627628,7,-5.044,0,10.381944444444445,9.249720044792834,5.48e-05,11.957796014067995,96.71120246659814,133.592,pop,2.70555
db boulevard,point of view - radio edit,231166,False,2018,0,69.33333333333334,71.57157157157157,6,-6.854,1,4.982638888888889,0.3180291153415454,0.0746,8.030480656506448,28.263103802672152,129.006,Dance/Electronic,3.8527666666666662
janet jackson,all for you,329933,False,2001,65,77.23076923076924,93.4934934934935,2,-3.011,1,12.77777777777778,1.948488241881299,0.065,15.00586166471278,75.0256937307297,113.525,pop,5.498883333333334
atomic kitten,whole again,185013,False,2001,66,76.61538461538461,70.67067067067066,4,-4.653,1,7.17013888888889,9.451287793952968,0.00355,20.39859320046893,58.273381294964025,94.019,pop,3.08355
ja rule,livin' it up,257066,False,2001,64,89.64102564102564,76.87687687687688,6,-4.086,1,53.99305555555556,6.2038073908174685,0.0,4.806565064478312,65.36485097636177,106.095,hip hop,4.284433333333333
dj pied piper & the masters of ceremonies,do you really like it? - radio edit,217120,False,2001,54,86.87179487179488,87.78778778778779,2,-5.424,1,8.559027777777779,13.885778275475925,0.0,17.35052754982415,78.52004110996917,131.044,Dance/Electronic,3.6186666666666665
jennifer lopez,i'm real (feat. ja rule) - murder remix,262133,True,2001,66,72.61538461538461,58.75875875875876,11,-7.93,0,26.21527777777778,30.57110862262038,0.0,8.417350527549825,56.93730729701954,83.46,hip hop,4.368883333333334
musiq soulchild,love,304666,False,2000,0,58.35897435897436,38.53853853853854,1,-9.919,0,8.663194444444446,38.297872340425535,0.0,10.269636576787807,34.84069886947585,99.738,pop,5.077766666666666
robbie williams,eternity,302760,False,2001,48,48.1025641025641,31.631631631631627,10,-8.106,1,4.600694444444445,56.43896976483762,6.04e-06,10.773739742086752,20.452209660842758,77.967,pop,5.046
basement jaxx,romeo,217493,False,2001,0,73.12820512820512,82.98298298298297,2,-4.171,1,8.524305555555555,0.8611422172452408,0.00203,16.295427901524036,86.74203494347378,126.853,pop,3.6248833333333335
ludacris,southern hospitality (featuring pharrell),300933,True,2000,54,63.8974358974359,89.68968968968969,0,-4.719,1,42.88194444444445,3.9193729003359463,0.0,11.031652989449006,63.00102774922919,95.158,hip hop,5.01555
nelly,ride wit me,291781,True,2000,75,87.17948717948718,70.07007007007007,7,-6.49,1,8.298611111111112,6.898096304591266,1.8e-06,28.604923798358733,74.20349434737923,101.875,hip hop,4.863016666666667
trick daddy,i'm a thug,254400,True,2001,59,95.6923076923077,56.15615615615616,11,-5.961,1,21.180555555555557,3.0795072788353863,0.0,11.957796014067995,60.22610483042138,139.976,hip hop,4.24
travis,sing,228800,False,2001,68,33.84615384615385,90.5905905905906,4,-5.047,1,8.628472222222223,0.02609182530795073,8.14e-06,8.347010550996483,26.618705035971225,163.142,rock,3.8133333333333335
jay-z,izzo (h.o.v.a.),240626,True,2001,63,63.38461538461539,84.48448448448448,1,-4.051,0,59.375000000000014,1.9932810750279955,0.000126,7.432590855803048,71.63412127440904,84.411,hip hop,4.010433333333333
gabrielle,out of reach,196986,False,2001,69,52.307692307692314,48.048048048048045,11,-6.567,1,7.847222222222222,56.326987681970884,0.0,12.42672919109027,50.976361767728676,182.862,pop,3.2831
opm,heaven is a halfpipe (if i die),257426,True,2000,56,76.2051282051282,89.4894894894895,8,-6.886,1,6.059027777777779,8.45464725643897,0.00283,43.024618991793666,79.13669064748203,95.9,rock,4.2904333333333335
k-ci & jojo,crazy,262773,False,2019,30,69.74358974358975,64.46446446446447,0,-4.507,1,4.479166666666667,9.406494960806272,0.0,64.36107854630716,49.743062692702985,116.097,pop,4.37955
staind,it's been awhile,264706,True,2001,64,52.205128205128204,77.47747747747748,6,-4.054,1,5.868055555555555,0.21164613661814108,0.000549,16.764361078546305,8.468653648509763,116.529,rock,4.411766666666667
3lw,no more (baby i'ma do right),263440,False,2000,56,73.94871794871794,72.37237237237237,2,-7.08,0,10.954861111111112,11.422172452407613,4.4e-06,7.631887456037516,78.21171634121275,88.933,pop,4.390666666666666
ginuwine,differences,265533,False,2001,65,57.64102564102564,59.45945945945945,3,-4.578,0,9.687500000000002,35.61030235162374,0.0,36.45955451348183,43.4737923946557,62.876,hip hop,4.42555
*nsync,gone,292000,False,2001,45,71.6923076923077,40.34034034034034,11,-8.564,0,10.659722222222223,47.1444568868981,0.0,14.77139507620164,51.3874614594039,113.922,pop,4.866666666666666
lifehouse,hanging by a moment,216360,False,2000,61,55.07692307692308,85.88588588588588,1,-4.903,1,6.059027777777779,0.1081746920492721,0.0,9.519343493552167,51.59301130524152,124.599,pop,3.606
nelly,dilemma,289160,True,2002,77,74.56410256410257,55.255255255255264,2,-8.074,0,24.30555555555556,25.41993281075028,0.000164,23.212192262602578,62.38437821171634,168.189,hip hop,4.819333333333334
eminem,without me,290320,True,2002,87,93.12820512820514,66.96696696696696,7,-2.827,1,12.812500000000002,0.3202687569988802,0.0,27.784290738569755,68.03699897225077,112.238,hip hop,4.838666666666667
avril lavigne,complicated,244506,False,2002,78,60.0,77.67767767767768,5,-5.898,1,7.968750000000001,6.405375139977604,7.74e-06,35.16998827667057,43.884892086330936,77.987,pop,4.0751
vanessa carlton,a thousand miles,237493,False,2002,75,57.435897435897445,82.58258258258257,11,-3.862,1,6.5798611111111125,36.17021276595745,0.0,18.874560375146544,27.543679342240495,94.931,Folk/Acoustic,3.9582166666666665
the calling,wherever you will go,208600,False,2001,72,57.23076923076924,71.97197197197197,2,-5.113,1,4.635416666666668,4.109742441209407,0.0,13.481828839390388,38.1294964028777,112.027,pop,3.4766666666666666
shakira,underneath your clothes,224066,False,2001,64,63.17948717948718,59.75975975975976,8,-5.328,1,7.204861111111112,77.37961926091825,0.0,12.192262602579133,37.20452209660843,165.508,pop,3.7344333333333335
no doubt,underneath it all,302720,False,2001,27,74.76923076923076,73.17317317317317,4,-4.822,1,11.875,25.979843225083986,1.57e-06,45.838218053927314,86.22816032887975,138.202,rock,5.045333333333334
truth hurts,addictive,226440,True,2002,58,71.89743589743588,67.76776776776778,11,-6.591,0,25.520833333333332,8.253079507278835,0.000162,21.922626025791324,37.718396711202466,99.271,pop,3.774
busta rhymes,i know what you want (feat. flipmode squad),324306,True,2002,68,66.46153846153847,75.97597597597597,6,-4.315,1,53.125,1.5901455767077268,0.0,75.96717467760844,53.23741007194245,85.996,hip hop,5.4051
eminem,'till i collapse,297786,True,2002,85,56.205128205128204,84.78478478478479,1,-3.237,1,32.29166666666667,6.9652855543113095,0.0,9.566236811254397,10.277492291880781,171.447,hip hop,4.9631
christina milian,when you look at me - radio edit,222546,False,2001,60,97.94871794871794,83.98398398398398,3,-3.399,0,22.048611111111114,10.45912653975364,0.000175,11.606096131301289,84.78931140801645,108.955,hip hop,3.7091
madonna,die another day,276360,False,2003,53,81.23076923076924,79.77977977977979,0,-5.166,0,15.64236111111111,6.9428891377379625,0.00325,10.504103165298945,50.46248715313464,123.993,pop,4.606
jennifer lopez,i'm gonna be alright (feat. nas),172240,False,2002,53,73.64102564102564,69.06906906906907,10,-4.382,0,46.00694444444445,11.870100783874578,0.0,31.77022274325909,79.54779033915726,93.401,hip hop,2.8706666666666667
aaliyah,rock the boat,275026,False,2019,0,65.74358974358975,72.07207207207207,5,-5.209,1,5.833333333333333,7.704367301231803,0.00286,22.62602579132474,42.959917780061666,92.988,hip hop,4.5837666666666665
holly valance,kiss kiss,204400,False,2002,54,72.3076923076923,71.77177177177177,4,-4.944,0,21.70138888888889,0.4132138857782755,0.461,8.218053927315356,56.93730729701954,97.036,pop,3.4066666666666667
sugababes,round round,236426,False,2002,59,75.8974358974359,84.58458458458458,6,-3.802,0,5.868055555555555,0.3213885778275476,6.23e-06,13.481828839390388,76.97841726618705,126.607,pop,3.9404333333333335
marilyn manson,tainted love,200426,False,2003,60,63.794871794871796,87.68768768768768,8,-7.779,1,12.638888888888891,0.1198208286674132,1.83e-06,34.23212192262602,55.190133607399794,142.017,rock,3.3404333333333334
brandy,what about us?,253200,False,2002,43,70.35897435897436,69.86986986986986,5,-2.942,0,38.71527777777778,29.451287793952968,0.0,45.72098475967175,76.87564234326825,93.118,hip hop,4.22
chad kroeger,hero (feat. josey scott),200480,False,2003,66,43.794871794871796,84.38438438438438,4,-4.54,1,6.3194444444444455,0.24188129899216124,0.0,20.984759671746776,31.243576567317575,147.387,metal,3.341333333333333
britney spears,overprotected - radio edit,198600,False,2001,61,69.94871794871796,89.4894894894895,0,-1.73,0,12.62152777777778,4.2665173572228445,0.0,48.76905041031653,86.84480986639261,95.992,pop,3.31
scooter,the logical song,234116,False,2013,46,54.05128205128206,93.3933933933934,6,-6.277,0,6.631944444444445,0.12541993281075026,0.0362,49.824150058616645,50.668036998972255,144.043,pop,3.9019333333333335
missy elliott,4 my people (feat. eve),289373,True,2001,49,99.38461538461539,70.17017017017017,1,-7.503,1,27.083333333333336,15.677491601343785,0.00161,23.563892145369287,93.01130524152107,121.392,hip hop,4.822883333333333
aaliyah,more than a woman,230346,False,2002,42,66.25641025641026,63.86386386386387,11,-5.803,1,13.663194444444446,6.226203807390817,0.0014,21.336459554513482,76.05344295991779,86.994,hip hop,3.8391
brandy,full moon,248933,False,2002,52,62.66666666666667,65.46546546546547,10,-4.823,0,24.131944444444446,41.65733482642777,0.00432,10.85580304806565,62.589928057553955,105.922,hip hop,4.148883333333333
blue,one love,207186,False,2002,60,70.05128205128206,72.27227227227226,8,-4.039,0,6.215277777777778,2.7211646136618137,4.2e-05,41.031652989449,87.76978417266187,95.012,pop,3.4531
busta rhymes,pass the courvoisier part ii (feat. p. diddy & pharrell) - remix,238600,True,2001,55,71.48717948717949,79.37937937937937,6,-4.699,0,56.07638888888889,9.451287793952968,0.0,7.256740914419694,57.553956834532386,89.767,hip hop,3.9766666666666666
céline dion,a new day has come - radio remix,259773,False,2001,59,58.87179487179487,69.16916916916917,6,-5.103,1,6.07638888888889,9.249720044792834,1.65e-05,17.46776084407972,20.041109969167525,91.969,pop,4.32955
scooter,nessaja,208449,False,2013,47,49.84615384615385,90.49049049049049,2,-6.642,1,6.3194444444444455,0.0837625979843225,0.0984,21.922626025791324,12.127440904419322,143.048,pop,3.47415
eve,gangsta lovin',239266,True,2002,58,74.15384615384615,84.08408408408408,1,-3.523,0,10.555555555555557,6.931690929451287,0.0,11.078546307151232,84.99486125385405,94.332,hip hop,3.9877666666666665
disturbing tha peace,move bitch,272293,True,2002,59,79.6923076923077,75.17517517517518,1,-5.692,1,23.090277777777782,27.43561030235162,0.0,11.723329425556859,19.630010277492293,177.894,hip hop,4.538216666666667
khia,"my neck, my back (lick it)",222560,True,2015,59,88.1025641025641,62.56256256256256,9,-4.234,0,22.569444444444446,3.3146696528555433,0.0,6.295427901524032,72.97019527235355,102.072,pop,3.709333333333333
tweet,oops (oh my) [feat. missy elliott],237800,True,2002,64,67.6923076923077,53.653653653653656,10,-8.786,0,50.34722222222222,26.091825307950728,0.00669,13.012895662368113,79.65056526207606,159.963,hip hop,3.963333333333333
